"customer_id,last_active_week,activity_status"
"7787-BNTZM,2023-11-23 00:00:00.000000,Dormant"
"7789-CRUVC,2023-10-16 00:00:00.000000,Dormant"
"7789-HKSBS,2023-09-02 00:00:00.000000,Dormant"
"7794-JASDG,2023-05-11 00:00:00.000000,Dormant"
"7795-CFOCW,2024-02-29 00:00:00.000000,Dormant"
"7797-EJMDP,2023-07-11 00:00:00.000000,Dormant"
"7798-JVXYM,2023-12-18 00:00:00.000000,Dormant"
"7799-DSEWS,2024-03-20 00:00:00.000000,Dormant"
"7799-LGRDP,2024-01-15 00:00:00.000000,Dormant"
"7801-CEDNV,2023-10-17 00:00:00.000000,Dormant"
"7801-KICAO,2024-03-03 00:00:00.000000,Dormant"
"7802-EFKNY,2023-10-21 00:00:00.000000,Dormant"
"7803-XOCCZ,2023-08-04 00:00:00.000000,Dormant"
"7808-DVWEP,2023-08-09 00:00:00.000000,Dormant"
"7811-JIVPF,2023-10-15 00:00:00.000000,Dormant"
"7812-FZHPE,2023-08-19 00:00:00.000000,Dormant"
"7813-TKCVO,2023-12-07 00:00:00.000000,Dormant"
"7813-ZGGAW,2024-05-12 00:00:00.000000,Dormant"
"7814-LEEVE,2023-12-21 00:00:00.000000,Dormant"
"7815-PDTHL,2024-05-15 00:00:00.000000,Dormant"
"7816-VGHTO,2023-11-11 00:00:00.000000,Dormant"
"7817-BOQPW,2023-08-27 00:00:00.000000,Dormant"
"7817-OMJNA,2023-12-07 00:00:00.000000,Dormant"
"7820-ZYGNY,2024-01-07 00:00:00.000000,Dormant"
"7821-DPRQE,2023-11-26 00:00:00.000000,Dormant"
"7823-JSOAG,2023-11-04 00:00:00.000000,Dormant"
"7824-PANSQ,2024-06-06 00:00:00.000000,Dormant"
"7825-ECJRF,2024-03-15 00:00:00.000000,Dormant"
"7825-GKXMW,2023-01-24 00:00:00.000000,Dormant"
"7826-VVKWT,2024-05-30 00:00:00.000000,Dormant"
"7831-QGOXH,2023-10-10 00:00:00.000000,Dormant"
"7833-PKIHD,2024-03-02 00:00:00.000000,Dormant"
"7838-LAZFO,2023-08-17 00:00:00.000000,Dormant"
"7839-NUIAA,2023-07-04 00:00:00.000000,Dormant"
"7839-QRKXN,2023-04-05 00:00:00.000000,Dormant"
"7841-FCRQD,2023-10-11 00:00:00.000000,Dormant"
"7841-TZDMQ,2023-09-06 00:00:00.000000,Dormant"
"7845-URHJN,2023-09-10 00:00:00.000000,Dormant"
"7850-THJMU,2023-11-14 00:00:00.000000,Dormant"
"7850-VWJUU,2024-01-15 00:00:00.000000,Dormant"
"7851-FLGGQ,2023-07-13 00:00:00.000000,Dormant"
"7851-WZEKY,2023-06-18 00:00:00.000000,Dormant"
"7852-LECYP,2023-06-24 00:00:00.000000,Dormant"
"7853-GVUDZ,2023-07-06 00:00:00.000000,Dormant"
"7853-OETYL,2023-07-10 00:00:00.000000,Dormant"
"7853-WNZSY,2023-04-06 00:00:00.000000,Dormant"
"7854-EDSSA,2024-02-20 00:00:00.000000,Dormant"
"7854-EKTJL,2023-08-25 00:00:00.000000,Dormant"
"7854-FOKSF,2023-07-12 00:00:00.000000,Dormant"
"7855-DIWPO,2023-09-12 00:00:00.000000,Dormant"
"7856-GANIL,2023-08-28 00:00:00.000000,Dormant"
"7858-GTZSP,2023-08-03 00:00:00.000000,Dormant"
"7860-KSUGX,2023-07-20 00:00:00.000000,Dormant"
"7860-UXCRM,2023-11-04 00:00:00.000000,Dormant"
"7861-UVUFT,2023-04-20 00:00:00.000000,Dormant"
"7868-BGSZA,2023-12-23 00:00:00.000000,Dormant"
"7868-TMWMZ,2023-06-18 00:00:00.000000,Dormant"
"7869-ZYDST,2024-02-16 00:00:00.000000,Dormant"
"7872-BAAZR,2023-07-01 00:00:00.000000,Dormant"
"7872-RDDLZ,2024-03-14 00:00:00.000000,Dormant"
"7873-CVMAW,2023-10-18 00:00:00.000000,Dormant"
"7874-ECPQJ,2023-11-21 00:00:00.000000,Dormant"
"7876-AEHIG,2024-03-12 00:00:00.000000,Dormant"
"7876-BEUTG,2023-04-20 00:00:00.000000,Dormant"
"7876-DNYAP,2024-03-27 00:00:00.000000,Dormant"
"7878-JGDKK,2023-11-03 00:00:00.000000,Dormant"
"7878-RTCZG,2023-02-20 00:00:00.000000,Dormant"
"7879-CGSFV,2024-05-07 00:00:00.000000,Dormant"
"7880-XSOJX,2023-07-22 00:00:00.000000,Dormant"
"7881-EVUAD,2023-06-20 00:00:00.000000,Dormant"
"7881-INRLC,2024-01-04 00:00:00.000000,Dormant"
"7883-ROJOC,2023-08-26 00:00:00.000000,Dormant"
"7890-VYYWG,2023-04-09 00:00:00.000000,Dormant"
"7892-POOKP,2023-11-27 00:00:00.000000,Dormant"
"7892-QVYKW,2024-02-19 00:00:00.000000,Dormant"
"7893-IXHRQ,2023-06-18 00:00:00.000000,Dormant"
"7895-VONWT,2024-01-03 00:00:00.000000,Dormant"
"7898-PDWQE,2023-12-20 00:00:00.000000,Dormant"
"7901-HXJVA,2023-12-17 00:00:00.000000,Dormant"
"7901-IIDQV,2023-06-13 00:00:00.000000,Dormant"
"7901-TBKJX,2024-01-24 00:00:00.000000,Dormant"
"7903-CMPEY,2023-07-26 00:00:00.000000,Dormant"
"7905-NJMXS,2023-03-28 00:00:00.000000,Dormant"
"7905-TVXTA,2024-01-04 00:00:00.000000,Dormant"
"7908-QCBCA,2023-05-11 00:00:00.000000,Dormant"
"7909-FIOIY,2023-09-16 00:00:00.000000,Dormant"
"7912-SYRQT,2023-11-17 00:00:00.000000,Dormant"
"7916-VCCPB,2023-06-19 00:00:00.000000,Dormant"
"7919-ZODZZ,2023-08-27 00:00:00.000000,Dormant"
"7921-BEPCI,2024-06-02 00:00:00.000000,Dormant"
"7921-LMDFQ,2024-03-25 00:00:00.000000,Dormant"
"7923-IYJWY,2023-11-16 00:00:00.000000,Dormant"
"7924-GJZFI,2023-08-06 00:00:00.000000,Dormant"
"7925-PNRGI,2023-08-07 00:00:00.000000,Dormant"
"7926-IJOOU,2023-07-29 00:00:00.000000,Dormant"
"7927-AUXBZ,2023-06-29 00:00:00.000000,Dormant"
"7928-VJYAB,2024-02-12 00:00:00.000000,Dormant"
"7929-DMBCV,2023-06-11 00:00:00.000000,Dormant"
"7929-SKFGK,2024-01-22 00:00:00.000000,Dormant"
"7931-PXHFC,2023-08-28 00:00:00.000000,Dormant"
"7932-WPTDS,2023-10-09 00:00:00.000000,Dormant"
"7938-OUHIO,2023-04-06 00:00:00.000000,Dormant"
"7940-UQQUG,2023-08-31 00:00:00.000000,Dormant"
"7941-RCJOW,2023-07-07 00:00:00.000000,Dormant"
"7943-RQCHR,2023-09-20 00:00:00.000000,Dormant"
"7945-HLKEA,2023-09-22 00:00:00.000000,Dormant"
"7945-PRBVF,2023-10-10 00:00:00.000000,Dormant"
"7950-XWOVN,2023-03-30 00:00:00.000000,Dormant"
"7951-QKZPL,2024-03-17 00:00:00.000000,Dormant"
"7951-VRDVK,2023-08-19 00:00:00.000000,Dormant"
"7952-OBOYL,2023-06-02 00:00:00.000000,Dormant"
"7954-MLBUN,2024-03-16 00:00:00.000000,Dormant"
"7956-XQWGU,2024-01-07 00:00:00.000000,Dormant"
"7957-RYHQD,2023-12-18 00:00:00.000000,Dormant"
"7963-GQRMY,2023-10-01 00:00:00.000000,Dormant"
"7963-SHNDT,2024-03-25 00:00:00.000000,Dormant"
"7964-VEXDG,2024-01-01 00:00:00.000000,Dormant"
"7964-YESJC,2023-08-19 00:00:00.000000,Dormant"
"7964-ZRKKG,2024-01-09 00:00:00.000000,Dormant"
"7966-YOTQW,2023-10-20 00:00:00.000000,Dormant"
"7967-HYCDE,2023-11-07 00:00:00.000000,Dormant"
"7968-QUXNS,2024-01-28 00:00:00.000000,Dormant"
"7969-AULMZ,2024-04-02 00:00:00.000000,Dormant"
"7969-FFOWG,2024-05-18 00:00:00.000000,Dormant"
"7971-HLVXI,2024-04-02 00:00:00.000000,Dormant"
"7973-DZRKH,2024-03-31 00:00:00.000000,Dormant"
"7975-JMZNT,2023-10-16 00:00:00.000000,Dormant"
"7975-TZMLR,2024-04-17 00:00:00.000000,Dormant"
"7976-CICYS,2023-12-29 00:00:00.000000,Dormant"
"7977-HXJKU,2023-08-07 00:00:00.000000,Dormant"
"7978-DKUQH,2024-01-05 00:00:00.000000,Dormant"
"7979-CORPM,2024-02-25 00:00:00.000000,Dormant"
"7980-MHFLQ,2023-10-21 00:00:00.000000,Dormant"
"7982-VCELR,2024-01-21 00:00:00.000000,Dormant"
"7989-AWGEH,2023-06-29 00:00:00.000000,Dormant"
"7989-CHGTL,2023-11-08 00:00:00.000000,Dormant"
"7989-VCQOH,2023-12-01 00:00:00.000000,Dormant"
"7993-NQLJE,2023-06-25 00:00:00.000000,Dormant"
"7993-PYKOF,2023-10-11 00:00:00.000000,Dormant"
"7994-UYIVZ,2024-02-11 00:00:00.000000,Dormant"
"7994-XIRTR,2024-03-18 00:00:00.000000,Dormant"
"7995-ZHHNZ,2024-05-08 00:00:00.000000,Dormant"
"7996-BPXHY,2024-02-15 00:00:00.000000,Dormant"
"7996-MHXLW,2024-03-25 00:00:00.000000,Dormant"
"7997-EASSD,2023-07-02 00:00:00.000000,Dormant"
"7998-WNZEM,2024-03-27 00:00:00.000000,Dormant"
"7998-ZLXWN,2023-10-01 00:00:00.000000,Dormant"
"8000-REIQB,2023-05-28 00:00:00.000000,Dormant"
"8003-EWNDZ,2024-01-15 00:00:00.000000,Dormant"
"8006-PYCSW,2023-07-18 00:00:00.000000,Dormant"
"8007-YYPWD,2024-04-06 00:00:00.000000,Dormant"
"8008-ESFLK,2023-08-15 00:00:00.000000,Dormant"
"8008-HAWED,2023-08-01 00:00:00.000000,Dormant"
"8008-OTEZX,2023-12-14 00:00:00.000000,Dormant"
"8010-EZLOU,2023-11-02 00:00:00.000000,Dormant"
"8012-SOUDQ,2023-10-22 00:00:00.000000,Dormant"
"8015-IHCGW,2024-04-12 00:00:00.000000,Dormant"
"8016-NCFVO,2024-02-26 00:00:00.000000,Dormant"
"8016-ZMGMO,2023-10-26 00:00:00.000000,Dormant"
"8017-LXHFA,2023-06-15 00:00:00.000000,Dormant"
"8017-UVSZU,2024-04-09 00:00:00.000000,Dormant"
"8019-ENHXU,2023-12-21 00:00:00.000000,Dormant"
"8020-BWHYL,2024-03-20 00:00:00.000000,Dormant"
"8022-BECSI,2023-08-08 00:00:00.000000,Dormant"
"8023-QHAIO,2023-11-30 00:00:00.000000,Dormant"
"8024-XNAFQ,2023-10-06 00:00:00.000000,Dormant"
"8028-PNXHQ,2024-04-05 00:00:00.000000,Dormant"
"8029-XYPWT,2024-02-21 00:00:00.000000,Dormant"
"8033-ATFAS,2024-05-24 00:00:00.000000,Dormant"
"8033-VCZGH,2023-07-31 00:00:00.000000,Dormant"
"8034-RYTVV,2024-01-28 00:00:00.000000,Dormant"
"8035-BUYVG,2023-12-15 00:00:00.000000,Dormant"
"8035-PWSEV,2023-08-24 00:00:00.000000,Dormant"
"8039-ACLPL,2023-07-02 00:00:00.000000,Dormant"
"8039-EQPIM,2024-03-17 00:00:00.000000,Dormant"
"8040-MNRTF,2023-04-01 00:00:00.000000,Dormant"
"8041-TMEID,2023-08-08 00:00:00.000000,Dormant"
"8042-JVNFH,2023-11-25 00:00:00.000000,Dormant"
"8042-RNLKO,2023-11-30 00:00:00.000000,Dormant"
"8043-PNYSD,2024-01-31 00:00:00.000000,Dormant"
"8044-BGWPI,2024-02-23 00:00:00.000000,Dormant"
"8046-DNVTL,2024-02-15 00:00:00.000000,Dormant"
"8048-DSDFQ,2023-10-27 00:00:00.000000,Dormant"
"8049-WJCLQ,2023-04-11 00:00:00.000000,Dormant"
"8050-DVOJX,2023-07-09 00:00:00.000000,Dormant"
"8050-WYBND,2023-06-12 00:00:00.000000,Dormant"
"8050-XGRVL,2023-06-29 00:00:00.000000,Dormant"
"8051-HJRLT,2023-08-15 00:00:00.000000,Dormant"
"8053-WWDRO,2023-12-31 00:00:00.000000,Dormant"
"8058-DMYRU,2023-06-17 00:00:00.000000,Dormant"
"8058-INTPH,2023-06-11 00:00:00.000000,Dormant"
"8058-JMEQO,2023-09-18 00:00:00.000000,Dormant"
"8059-UDZFY,2024-04-21 00:00:00.000000,Dormant"
"8060-HIWJJ,2024-03-13 00:00:00.000000,Dormant"
"8062-YBDOE,2023-07-11 00:00:00.000000,Dormant"
"8063-GBATB,2024-05-12 00:00:00.000000,Dormant"
"8063-RJYNF,2024-02-23 00:00:00.000000,Dormant"
"8064-RAVOH,2023-12-11 00:00:00.000000,Dormant"
"8065-BVEPF,2024-01-12 00:00:00.000000,Dormant"
"8065-QBYTO,2024-02-12 00:00:00.000000,Dormant"
"8065-YKXKD,2023-12-02 00:00:00.000000,Dormant"
"8066-POXGX,2023-04-14 00:00:00.000000,Dormant"
"8067-NIOYM,2023-07-17 00:00:00.000000,Dormant"
"8069-RHUXK,2023-12-26 00:00:00.000000,Dormant"
"8069-YQQAJ,2023-10-21 00:00:00.000000,Dormant"
"8070-AAWZP,2023-06-13 00:00:00.000000,Dormant"
"8071-SBTRN,2024-05-27 00:00:00.000000,Dormant"
"8073-IJDCM,2023-03-12 00:00:00.000000,Dormant"
"8075-GXIUB,2023-09-06 00:00:00.000000,Dormant"
"8076-FEZKJ,2023-12-14 00:00:00.000000,Dormant"
"8079-XRJRS,2023-08-07 00:00:00.000000,Dormant"
"8080-DDEMJ,2023-06-03 00:00:00.000000,Dormant"
"8080-POTJR,2024-04-22 00:00:00.000000,Dormant"
"8082-GHXOP,2023-05-21 00:00:00.000000,Dormant"
"8083-YTZES,2023-12-26 00:00:00.000000,Dormant"
"8084-OIVBS,2023-05-03 00:00:00.000000,Dormant"
"8085-MSNLK,2024-04-18 00:00:00.000000,Dormant"
"8086-OVPWV,2023-01-17 00:00:00.000000,Dormant"
"8087-LGYHQ,2023-05-27 00:00:00.000000,Dormant"
"8089-UZWLX,2023-12-11 00:00:00.000000,Dormant"
"8091-TTVAX,2024-03-21 00:00:00.000000,Dormant"
"8092-NLTGF,2024-05-23 00:00:00.000000,Dormant"
"8095-WANWK,2023-06-11 00:00:00.000000,Dormant"
"8096-LOIST,2024-02-23 00:00:00.000000,Dormant"
"8097-OMULG,2023-12-13 00:00:00.000000,Dormant"
"8097-VBQTZ,2023-10-09 00:00:00.000000,Dormant"
"8098-LLAZX,2023-05-18 00:00:00.000000,Dormant"
"8098-TDCBU,2024-05-04 00:00:00.000000,Dormant"
"8099-MZPUJ,2024-02-20 00:00:00.000000,Dormant"
"8100-HZZLJ,2023-08-01 00:00:00.000000,Dormant"
"8100-PNJMH,2023-12-22 00:00:00.000000,Dormant"
"8104-OSKWT,2023-03-28 00:00:00.000000,Dormant"
"8106-GWQOK,2024-02-20 00:00:00.000000,Dormant"
"8107-KNCIM,2023-11-08 00:00:00.000000,Dormant"
"8107-RZLNV,2024-04-14 00:00:00.000000,Dormant"
"8108-UXRQN,2023-03-26 00:00:00.000000,Dormant"
"8109-YUOHE,2024-01-31 00:00:00.000000,Dormant"
"8111-BKVDS,2023-09-19 00:00:00.000000,Dormant"
"8111-RKSPX,2023-03-19 00:00:00.000000,Dormant"
"8111-SLLHI,2024-04-21 00:00:00.000000,Dormant"
"8118-LSUEL,2023-11-04 00:00:00.000000,Dormant"
"8118-TJAFG,2023-04-13 00:00:00.000000,Dormant"
"8120-JDCAM,2023-02-20 00:00:00.000000,Dormant"
"8123-QBNAZ,2023-10-04 00:00:00.000000,Dormant"
"8124-NZVGJ,2023-02-07 00:00:00.000000,Dormant"
"8125-QPFJD,2024-05-19 00:00:00.000000,Dormant"
"8128-YVJRG,2023-12-16 00:00:00.000000,Dormant"
"8129-GMVGI,2024-04-25 00:00:00.000000,Dormant"
"8132-YPVBX,2023-09-28 00:00:00.000000,Dormant"
"8133-ANHHJ,2024-05-26 00:00:00.000000,Dormant"
"8138-EALND,2023-09-02 00:00:00.000000,Dormant"
"8143-ETQTI,2024-05-15 00:00:00.000000,Dormant"
"8144-DGHXP,2024-05-01 00:00:00.000000,Dormant"
"8146-QQKZH,2024-01-07 00:00:00.000000,Dormant"
"8148-BPLZQ,2023-06-11 00:00:00.000000,Dormant"
"8148-NLEGT,2024-03-10 00:00:00.000000,Dormant"
"8148-WOCMK,2023-07-02 00:00:00.000000,Dormant"
"8149-AIQCG,2023-10-18 00:00:00.000000,Dormant"
"8149-RSOUN,2023-08-17 00:00:00.000000,Dormant"
"8150-QUDFX,2023-12-28 00:00:00.000000,Dormant"
"8152-UOBNY,2023-09-09 00:00:00.000000,Dormant"
"8152-VETUR,2024-01-09 00:00:00.000000,Dormant"
"8155-IBNHG,2024-02-09 00:00:00.000000,Dormant"
"8158-WPEZG,2024-01-29 00:00:00.000000,Dormant"
"8160-HOWOX,2023-06-29 00:00:00.000000,Dormant"
"8161-QYMTT,2023-05-28 00:00:00.000000,Dormant"
"8164-OCKUJ,2023-10-25 00:00:00.000000,Dormant"
"8165-CBKXO,2023-07-18 00:00:00.000000,Dormant"
"8165-ZJRNM,2023-07-02 00:00:00.000000,Dormant"
"8166-ORCHU,2024-05-03 00:00:00.000000,Dormant"
"8166-ZZTFS,2023-09-23 00:00:00.000000,Dormant"
"8167-GJLRN,2023-11-04 00:00:00.000000,Dormant"
"8168-UQWWF,2023-11-15 00:00:00.000000,Dormant"
"8169-SAEJD,2024-05-07 00:00:00.000000,Dormant"
"8173-RXAYP,2023-09-22 00:00:00.000000,Dormant"
"8174-LNWMW,2024-03-04 00:00:00.000000,Dormant"
"8174-TBVCF,2023-06-25 00:00:00.000000,Dormant"
"8178-EYZUO,2023-11-05 00:00:00.000000,Dormant"
"8180-AKMJV,2023-08-14 00:00:00.000000,Dormant"
"8181-YHCMF,2024-04-14 00:00:00.000000,Dormant"
"8182-BJDSI,2024-05-08 00:00:00.000000,Dormant"
"8182-PNAGI,2023-05-31 00:00:00.000000,Dormant"
"8183-ONMXC,2023-04-22 00:00:00.000000,Dormant"
"8184-WMOFI,2023-07-16 00:00:00.000000,Dormant"
"8185-UPYBR,2024-01-07 00:00:00.000000,Dormant"
"8189-DUKMV,2023-11-10 00:00:00.000000,Dormant"
"8189-HBVRW,2023-08-07 00:00:00.000000,Dormant"
"8189-XRIKE,2024-04-14 00:00:00.000000,Dormant"
"8190-ZTQFB,2023-09-29 00:00:00.000000,Dormant"
"8191-XWSZG,2024-04-21 00:00:00.000000,Dormant"
"8194-PEEBY,2023-09-25 00:00:00.000000,Dormant"
"8197-BFWVU,2023-08-18 00:00:00.000000,Dormant"
"8198-RKSZG,2023-06-11 00:00:00.000000,Dormant"
"8199-ZLLSA,2023-12-23 00:00:00.000000,Dormant"
"8200-KLNYW,2023-09-18 00:00:00.000000,Dormant"
"8200-LGKSR,2024-05-29 00:00:00.000000,Dormant"
"8201-AAXCB,2023-07-31 00:00:00.000000,Dormant"
"8203-XJZRC,2023-08-17 00:00:00.000000,Dormant"
"8204-TIFGJ,2023-11-24 00:00:00.000000,Dormant"
"8204-YJCLA,2023-06-11 00:00:00.000000,Dormant"
"8205-MQUGY,2023-04-04 00:00:00.000000,Dormant"
"8205-OTCHB,2023-08-02 00:00:00.000000,Dormant"
"8205-VSLRB,2023-10-02 00:00:00.000000,Dormant"
"8207-DMRVL,2023-08-26 00:00:00.000000,Dormant"
"8207-VVMYB,2024-03-15 00:00:00.000000,Dormant"
"8208-EUMTE,2023-10-07 00:00:00.000000,Dormant"
"8212-CRQXP,2023-07-11 00:00:00.000000,Dormant"
"8212-DJRCH,2023-06-29 00:00:00.000000,Dormant"
"8213-TAZPM,2023-07-15 00:00:00.000000,Dormant"
"8215-NGSPE,2024-03-05 00:00:00.000000,Dormant"
"8216-AZUUZ,2024-04-06 00:00:00.000000,Dormant"
"8217-QYOHV,2023-12-14 00:00:00.000000,Dormant"
"8218-FFJDS,2024-04-08 00:00:00.000000,Dormant"
"8219-VYBVI,2024-01-26 00:00:00.000000,Dormant"
"8220-OCUFY,2023-10-07 00:00:00.000000,Dormant"
"8221-EQDGL,2023-12-23 00:00:00.000000,Dormant"
"8221-HVAYI,2023-08-27 00:00:00.000000,Dormant"
"8224-DWCKX,2023-07-09 00:00:00.000000,Dormant"
"8224-IVVPA,2023-07-29 00:00:00.000000,Dormant"
"8224-KDLKN,2023-09-23 00:00:00.000000,Dormant"
"8224-UAXBZ,2024-02-15 00:00:00.000000,Dormant"
"8225-BTJAU,2024-02-10 00:00:00.000000,Dormant"
"8226-BXGES,2023-11-16 00:00:00.000000,Dormant"
"8229-BUJHX,2023-09-21 00:00:00.000000,Dormant"
"8229-MYEJZ,2023-05-27 00:00:00.000000,Dormant"
"8229-TNIQA,2023-10-17 00:00:00.000000,Dormant"
"8231-BSWXX,2023-12-09 00:00:00.000000,Dormant"
"8232-CTLKO,2023-12-20 00:00:00.000000,Dormant"
"8232-UTFOZ,2023-10-09 00:00:00.000000,Dormant"
"8234-GSZYK,2024-01-24 00:00:00.000000,Dormant"
"8237-ULIXL,2023-07-24 00:00:00.000000,Dormant"
"8241-JUIQO,2024-01-10 00:00:00.000000,Dormant"
"8242-JSVBO,2024-01-01 00:00:00.000000,Dormant"
"8242-PDSGJ,2023-08-25 00:00:00.000000,Dormant"
"8242-SOQUO,2023-05-10 00:00:00.000000,Dormant"
"8245-UMPYT,2023-08-09 00:00:00.000000,Dormant"
"8246-SHFGA,2024-03-30 00:00:00.000000,Dormant"
"8249-THVEC,2024-05-03 00:00:00.000000,Dormant"
"8250-ZNGGW,2023-04-28 00:00:00.000000,Dormant"
"8257-RZAHR,2023-06-09 00:00:00.000000,Dormant"
"8258-GSTJK,2023-07-29 00:00:00.000000,Dormant"
"8259-DZLIZ,2023-09-08 00:00:00.000000,Dormant"
"8259-NFJTV,2023-09-21 00:00:00.000000,Dormant"
"8260-NGFNY,2023-12-21 00:00:00.000000,Dormant"
"8261-GWDBQ,2024-02-12 00:00:00.000000,Dormant"
"8262-COGGB,2023-06-13 00:00:00.000000,Dormant"
"8263-JQAIK,2023-10-26 00:00:00.000000,Dormant"
"8263-OKETD,2023-10-12 00:00:00.000000,Dormant"
"8263-QMNTJ,2024-06-06 00:00:00.000000,Dormant"
"8265-HKSOW,2024-01-24 00:00:00.000000,Dormant"
"8266-VBFQL,2023-09-21 00:00:00.000000,Dormant"
"8267-KFGYD,2023-06-02 00:00:00.000000,Dormant"
"8267-ZNYVZ,2023-10-04 00:00:00.000000,Dormant"
"8268-YDIXR,2024-05-27 00:00:00.000000,Dormant"
"8270-RKSAP,2023-03-18 00:00:00.000000,Dormant"
"8272-ONJLV,2023-06-13 00:00:00.000000,Dormant"
"8276-MQBYC,2024-04-12 00:00:00.000000,Dormant"
"8277-RVRSV,2024-06-07 00:00:00.000000,Dormant"
"8280-MQRQN,2023-01-07 00:00:00.000000,Dormant"
"8285-ABVLB,2023-07-01 00:00:00.000000,Dormant"
"8286-AFUYI,2023-01-05 00:00:00.000000,Dormant"
"8290-YWKHZ,2023-11-23 00:00:00.000000,Dormant"
"8292-FRFZQ,2023-12-08 00:00:00.000000,Dormant"
"8292-ITGYJ,2024-05-03 00:00:00.000000,Dormant"
"8292-TYSPY,2024-03-16 00:00:00.000000,Dormant"
"8294-UIMBA,2023-09-05 00:00:00.000000,Dormant"
"8295-FHIVV,2023-05-01 00:00:00.000000,Dormant"
"8295-KMENE,2024-02-03 00:00:00.000000,Dormant"
"8305-VHZBZ,2023-12-12 00:00:00.000000,Dormant"
"8309-IEYJD,2023-01-23 00:00:00.000000,Dormant"
"8309-PPCED,2024-05-17 00:00:00.000000,Dormant"
"8311-UEUAB,2023-12-06 00:00:00.000000,Dormant"
"8313-AFGBW,2024-02-17 00:00:00.000000,Dormant"
"8313-KTIHG,2023-10-28 00:00:00.000000,Dormant"
"8313-NDOIA,2023-12-25 00:00:00.000000,Dormant"
"8314-DPQHL,2023-06-27 00:00:00.000000,Dormant"
"8314-HTWVE,2023-08-01 00:00:00.000000,Dormant"
"8316-BBQAY,2024-05-02 00:00:00.000000,Dormant"
"8317-BVKSO,2023-08-20 00:00:00.000000,Dormant"
"8318-LCNBW,2023-10-06 00:00:00.000000,Dormant"
"8319-QBEHW,2023-10-21 00:00:00.000000,Dormant"
"8325-QRPZR,2023-10-19 00:00:00.000000,Dormant"
"8327-LZKAS,2024-01-15 00:00:00.000000,Dormant"
"8327-WKMIE,2024-01-01 00:00:00.000000,Dormant"
"8328-SKJNO,2023-09-18 00:00:00.000000,Dormant"
"8329-GWVPJ,2023-12-01 00:00:00.000000,Dormant"
"8329-IBCTI,2023-05-04 00:00:00.000000,Dormant"
"8329-UTMVM,2023-10-17 00:00:00.000000,Dormant"
"8331-ZXFOE,2024-01-04 00:00:00.000000,Dormant"
"8332-OSJDW,2024-01-29 00:00:00.000000,Dormant"
"8336-TAVKX,2023-08-21 00:00:00.000000,Dormant"
"8337-MSSXB,2023-09-12 00:00:00.000000,Dormant"
"8337-UPOAQ,2023-10-18 00:00:00.000000,Dormant"
"8338-QIUNR,2024-05-09 00:00:00.000000,Dormant"
"8344-WFMFH,2023-04-28 00:00:00.000000,Dormant"
"8345-MVDYC,2023-11-14 00:00:00.000000,Dormant"
"8347-GDTMP,2024-01-09 00:00:00.000000,Dormant"
"8348-HFYIV,2023-05-27 00:00:00.000000,Dormant"
"8348-JLBUG,2024-03-29 00:00:00.000000,Dormant"
"8350-NYMVI,2024-01-16 00:00:00.000000,Dormant"
"8356-WUAOJ,2023-07-17 00:00:00.000000,Dormant"
"8357-EQXFO,2023-07-12 00:00:00.000000,Dormant"
"8361-LBRDI,2023-12-04 00:00:00.000000,Dormant"
"8361-LTMKD,2023-11-16 00:00:00.000000,Dormant"
"8364-TRMMK,2023-12-20 00:00:00.000000,Dormant"
"8372-JUXUI,2023-10-27 00:00:00.000000,Dormant"
"8374-UULRV,2023-08-08 00:00:00.000000,Dormant"
"8374-XGEJJ,2024-03-11 00:00:00.000000,Dormant"
"8375-DKEBR,2023-11-20 00:00:00.000000,Dormant"
"8375-KVTHK,2024-04-06 00:00:00.000000,Dormant"
"8378-LKJAF,2024-02-11 00:00:00.000000,Dormant"
"8380-MQINP,2024-05-16 00:00:00.000000,Dormant"
"8380-PEFPE,2023-12-20 00:00:00.000000,Dormant"
"8382-SHQEH,2023-10-07 00:00:00.000000,Dormant"
"8383-SGHJU,2023-11-22 00:00:00.000000,Dormant"
"8384-FZBJK,2023-10-27 00:00:00.000000,Dormant"
"8387-MOJJT,2023-11-23 00:00:00.000000,Dormant"
"8387-UGUSU,2023-10-28 00:00:00.000000,Dormant"
"8388-DMKAE,2023-08-07 00:00:00.000000,Dormant"
"8388-FYNPZ,2023-02-05 00:00:00.000000,Dormant"
"8390-FESFV,2023-07-01 00:00:00.000000,Dormant"
"8393-DLHGA,2024-03-05 00:00:00.000000,Dormant"
"8393-JMVMB,2023-12-11 00:00:00.000000,Dormant"
"8395-ETZKQ,2023-12-31 00:00:00.000000,Dormant"
"8397-MVTAZ,2023-08-02 00:00:00.000000,Dormant"
"8398-TBIYD,2023-10-01 00:00:00.000000,Dormant"
"8399-YNDCH,2024-05-03 00:00:00.000000,Dormant"
"8400-WZICQ,2024-06-01 00:00:00.000000,Dormant"
"8401-EMUWF,2023-09-24 00:00:00.000000,Dormant"
"8402-EIVQS,2023-09-07 00:00:00.000000,Dormant"
"8402-OOOHJ,2024-01-12 00:00:00.000000,Dormant"
"8404-FYDIB,2024-03-26 00:00:00.000000,Dormant"
"8404-GFGCZ,2023-02-25 00:00:00.000000,Dormant"
"8404-VIOMB,2024-04-15 00:00:00.000000,Dormant"
"8404-VLQFB,2023-06-03 00:00:00.000000,Dormant"
"8405-IGQFX,2024-03-31 00:00:00.000000,Dormant"
